#             MS        MSSMtower         EFTtower        MSSMMuBMu           HSSUSY         Softsusy  MSSMMuBMuSPheno        FeynHiggs   DeltaFeynHiggs           SUSYHD      DeltaSUSYHD           SPheno   SPheno FS-like  MSSMMuBMuYuatMS MSSMMuBMuYuatMSSPheno MSSMtower(yt(MS)^0L)     SuSpect 2.43
 8629.3388907111   1.18560257E+02                -   1.20371134E+02   1.19213069E+02   1.20383175e+02   1.23100820E+02   1.19524849E+02   2.04677194E+00          119.178         0.729746   1.22893865E+02   1.20188426E+02   1.19160505E+02   1.20025578E+02   1.19115198E+02   1.20335939E+02
 9697.1756394287   1.19069700E+02                -   1.20861892E+02   1.19720966E+02   1.20873930e+02   1.23727878E+02   1.20069636E+02   2.10887423E+00          119.682         0.734728   1.23538786E+02   1.20697224E+02   1.19613714E+02   1.20550775E+02   1.19621491E+02   1.20854599E+02
10897.1517485716   1.19563727E+02                -   1.21335412E+02   1.20213215E+02   1.21347419e+02   1.24339814E+02   1.20618642E+02   2.17085668E+00           120.17          0.73953   1.24169257E+02   1.21189664E+02   1.20050781E+02   1.21062183E+02   1.20112099E+02   1.21358396E+02
12245.6187911631   1.20044594E+02                -   1.21792453E+02   1.20690462E+02   1.21804398e+02   1.24937317E+02   1.21097836E+02   2.23606792E+00          120.643         0.744196   1.24785943E+02   1.21665969E+02   1.20472511E+02   1.21560523E+02   1.20587709E+02   1.21844300E+02
13760.9517641289   1.20509933E+02                -   1.22233725E+02   1.21153319E+02   1.22245594e+02   1.25521006E+02   1.21680312E+02   2.29598665E+00          121.102         0.748852   1.25389494E+02   1.22127288E+02   1.20879669E+02   1.22046452E+02   1.21048918E+02   1.22322401E+02
15463.7994767023   1.20961668E+02                -   1.22659864E+02   1.21602365E+02   1.22671635e+02   1.26091575E+02   1.22104562E+02   2.36092009E+00          121.547         0.753414   1.25980403E+02   1.22574150E+02   1.21272976E+02   1.22520659E+02   1.21496308E+02   1.22783322E+02
17377.3659231189   1.21400312E+02                -   1.23071607E+02   1.22038149E+02   1.23083260e+02   1.26649563E+02   1.22695694E+02   2.42301777E+00           121.98         0.757746   1.26559491E+02   1.23007182E+02   1.21653078E+02   1.22983708E+02   1.21930442E+02   1.23242881E+02
19527.7264737508   1.21823347E+02                -   1.23469506E+02   1.22461192E+02   1.23481025e+02   1.27195537E+02   1.23035800E+02   2.49820762E+00          122.399         0.762106   1.27127163E+02   1.23426997E+02   1.22020720E+02   1.23436166E+02   1.22351821E+02   1.23639755E+02
21944.1831932827   1.22236886E+02                -   1.23854147E+02   1.22871989E+02   1.23865518e+02   1.27729981E+02   1.23514428E+02   2.57001116E+00          122.807         0.766382   1.27683977E+02   1.23834142E+02   1.22376476E+02   1.23878558E+02   1.22760940E+02   1.24082170E+02
24659.6641277031   1.22638765E+02                -   1.24226046E+02   1.23271008E+02   1.24237317e+02   1.28253489E+02   1.24134528E+02   2.62177472E+00          123.202          0.77048   1.28230389E+02   1.24229015E+02   1.22720879E+02   1.24311400E+02   1.23158292E+02   1.24456819E+02
27711.1720010281   1.23029407E+02                -   1.24585837E+02   1.23658695E+02   1.24596872e+02   1.28766428E+02   1.24653262E+02   2.76099231E+00          123.587         0.774472   1.28766884E+02   1.24612730E+02   1.23054519E+02   1.24735229E+02   1.23544314E+02   1.24899570E+02
31140.2884359598   1.23409225E+02                -   1.24933910E+02   1.24035476E+02   1.24944757e+02   1.29269342E+02   1.24800797E+02   3.56081350E+00           123.96         0.778402   1.29293881E+02   1.24984911E+02   1.23377842E+02   1.25150436E+02   1.23919432E+02   1.24865409E+02
34993.7405692835   1.23778612E+02                -   1.25270774E+02   1.24401753E+02   1.25281482e+02   1.29762711E+02   1.03529078E+02   2.42910739E+01          124.323         0.782218   1.29811842E+02   1.25346699E+02   1.23691708E+02   1.25557178E+02   1.24284051E+02   1.24621099E+02
39324.0377830358   1.24137946E+02                -   1.25596867E+02   1.24757912E+02   1.25607090e+02   1.30246142E+02   1.27692181E+02   4.49612390E+00          124.677         0.785855   1.30321159E+02   1.25698310E+02   1.23996023E+02   1.25956259E+02   1.24638560E+02   1.26227189E+02
44190.1872279123   1.24487627E+02                -   1.25912098E+02   1.25104319E+02   1.25922538e+02   1.30720331E+02   1.59808611E+02   8.69234867E+01           125.02         0.789472   1.30822248E+02   1.26040439E+02   1.24290273E+02   1.26347380E+02   1.24983321E+02   1.25772439E+02
49658.4978890535   1.24827905E+02                -   1.26213828E+02   1.25441322E+02   1.26228819e+02   1.31187539E+02   1.60190518E+02   1.58387779E+00          125.354         0.793014   1.31315391E+02   1.26373000E+02   1.24579925E+02   1.26733083E+02   1.25318686E+02   1.29729804E+02
55803.4841508779   1.25159156E+02                -   1.26515552E+02   1.25769257E+02   1.26525915e+02   1.31646135E+02   1.60314648E+02   1.31327471E+01          125.679         0.796421   1.31801038E+02   1.26691337E+02   1.24857316E+02   1.27111684E+02   1.25644991E+02   1.34630161E+02
62708.8811734623   1.25481654E+02                -   1.26790637E+02   1.26088440E+02   1.26813512e+02   1.32096361E+02   1.50016553E+02   1.12204904E+01          125.996          0.79979   1.32279582E+02   1.27006561E+02   1.25124863E+02   1.27480908E+02   1.25962552E+02   1.28876901E+02
70468.7859165787   1.25795237E+02                -   1.27088089E+02   1.26399177E+02   1.27093152e+02   1.32542558E+02   1.59055180E+02   2.44937140E+01          126.304         0.803107   1.32751207E+02   1.27313323E+02   1.25392277E+02   1.27853464E+02   1.26271676E+02   1.56325217E+02
79188.9393596469   1.26101127E+02                -   1.27324193E+02   1.26701756E+02   1.27916119e+02   1.32970889E+02   1.59331561E+02   1.51168966E+00          126.604         0.806327   1.33209818E+02   1.27611431E+02   1.25637775E+02   1.28209448E+02   1.26572655E+02   1.71178530E+02
88988.1673898758   1.26399158E+02                -   1.27633354E+02   1.26996457E+02   1.28476543e+02   1.33413238E+02   1.59169714E+02   2.56059297E+00          126.896         0.809448   1.33667834E+02   1.27894080E+02   1.25931863E+02   1.28545146E+02   1.26865764E+02   8.03236099E+01
99999.9999929771   1.26689585E+02                -   1.27949858E+02   1.27283544E+02   1.28428023e+02   1.33852996E+02   1.61807563E+02   8.04037801E+00          127.181         0.812572   1.34116656E+02   1.28178782E+02   1.25951219E+02   1.28926379E+02   1.27151271E+02   6.43437470E+01
