# MS = 400, TanBeta = 5, Xt = 0
#             Xt        MSSMtower        MSSMMuBMu           HSSUSY         Softsusy
    1.9800000000   1.11447220E+02   1.13312881E+02   1.11804086E+02   1.13814850e+02
    2.0400000000   1.11784925E+02   1.13820057E+02   1.12146543E+02   1.14373599e+02
    2.1000000000   1.12031182E+02   1.14230157E+02   1.12434251E+02   1.14860814e+02
    2.1600000000   1.12164948E+02   1.14516700E+02   1.12662050E+02   1.15255994e+02
    2.2200000000   1.12159689E+02   1.14645018E+02   1.12824567E+02   1.15532556e+02
    2.2800000000   1.11981225E+02   1.14568436E+02   1.12916180E+02   1.15655154e+02
    2.3400000000   1.11584371E+02   1.14222096E+02   1.12930992E+02   1.15575365e+02
    2.4000000000   1.10907701E+02   1.13512205E+02   1.12862780E+02   1.15224479e+02
    2.4600000000   1.09864589E+02   1.12296429E+02   1.12704955E+02   1.14500735e+02
    2.5200000000   1.08327553E+02   1.10344457E+02   1.12450502E+02   1.13245072e+02
    2.5800000000   1.06098045E+02   1.07251371E+02   1.12091913E+02   1.11190928e+02
    2.6400000000   1.02843728E+02   1.02213956E+02   1.11621111E+02   1.07848064e+02
    2.7000000000   9.79480966E+01   9.33110228E+01   1.11029352E+02   1.02186490e+02
    2.7600000000   9.00756201E+01   7.40472451E+01   1.10307112E+02   9.15494053e+01
    2.8200000000   7.54197017E+01  -5.70300255E+01   1.09443949E+02   6.55817130e+01
    2.8800000000   2.98195916E+01   5.35634424E+01   1.08428327E+02                -
    2.9400000000  -1.04302083E+02   8.08241910E+01   1.07247406E+02                -
    3.0000000000   5.50883613E+01   9.17089939E+01   1.05886771E+02                -
