# MS = 100, TanBeta = 5, Xt = 0
#             Xt        MSSMtower        MSSMMuBMu           HSSUSY         Softsusy
     .9000000000   7.65495907E+01   7.63751901E+01   8.14258234E+01   7.45789551e+01
     .9600000000   7.67151446E+01   7.65437285E+01   8.25474225E+01   7.46472381e+01
    1.0200000000   7.68888950E+01   7.67214742E+01   8.36953213E+01   7.47229837e+01
    1.0800000000   7.70705691E+01   7.69082765E+01   8.48630271E+01   7.48058942e+01
    1.1400000000   7.72598408E+01   7.71040089E+01   8.60440656E+01   7.48956483e+01
    1.2000000000   7.74563191E+01   7.73084989E+01   8.72319923E+01   7.49918581e+01
    1.2600000000   7.76595310E+01   7.75215298E+01   8.84203979E+01   7.50940580e+01
    1.3200000000   7.78688991E+01   7.77428326E+01   8.96029083E+01   7.52016804e+01
    1.3800000000   7.80837091E+01   7.79720719E+01   9.07731803E+01   7.53140142e+01
    1.4400000000   7.83030634E+01   7.85140115E+01   9.19248928E+01   7.54302168e+01
    1.5000000000   7.85258117E+01   7.87857039E+01   9.30517347E+01   7.55490083e+01
    1.5600000000   7.87504450E+01   7.90644704E+01   9.41473891E+01   7.56688437e+01
    1.6200000000   7.89749261E+01   7.89581375E+01   9.52055146E+01   7.57874430e+01
    1.6800000000   7.91964058E+01   7.92180461E+01   9.62197236E+01   7.59017066e+01
    1.7400000000   7.94107181E+01   7.94811238E+01   9.71835575E+01   7.60069926e+01
    1.8000000000   7.96114127E+01   8.02308903E+01   9.80904585E+01   7.60960126e+01
    1.8600000000   7.97876971E+01   8.00153256E+01   9.89337390E+01   7.61583709e+01
    1.9200000000   7.99193825E+01   8.08660461E+01   9.97065459E+01   7.61839140e+01
    1.9800000000   7.99613198E+01   8.05336701E+01   1.00401822E+02   7.60996173e+01
    2.0400000000   7.97695400E+01   8.04939130E+01   1.01012260E+02   7.57617550e+01
    2.1000000000   7.85822979E+01   7.99102300E+01   1.01530255E+02   7.48367578e+01
    2.1600000000   8.01142840E+01   7.96774585E+01   1.01947845E+02   7.52996159e+01
    2.2200000000   8.04553540E+01   8.08725895E+01   1.02256643E+02   6.66296090e+01
    2.2800000000   8.12501767E+01   8.12913841E+01   1.02447763E+02                -
    2.3400000000   8.28900938E+01   8.35372792E+01   1.02511726E+02                -
    2.4000000000   8.38225495E+01   8.49048279E+01   1.02438351E+02                -
    2.4600000000   8.45669983E+01   8.58802561E+01   1.02216625E+02                -
    2.5200000000   8.52150202E+01   8.66782899E+01   1.01834544E+02                -
    2.5800000000   8.58033598E+01   8.70037470E+01   1.01278917E+02                -
    2.6400000000   8.63508764E+01   8.67534551E+01   1.00535118E+02                -
    2.7000000000   8.68687885E+01   8.78016699E+01   9.95867789E+01                -
    2.7600000000   8.73644259E+01   8.82051688E+01   9.84153870E+01                -
    2.8200000000   8.78428644E+01   8.86022515E+01   9.69997637E+01                -
    2.8800000000   8.83077807E+01   8.89934371E+01   9.53153658E+01                -
    2.9400000000   8.87619255E+01   8.93796882E+01   9.33333349E+01                -
    3.0000000000   8.92074070E+01   8.92064780E+01   9.10191687E+01                -
