17377.3659231189   1.25616761E+02                -   1.29002571E+02   1.26755446E+02   1.29013634e+02   1.33443859E+02   1.22900651E+02   2.54196363E+00          126.667         0.827966   1.33418016E+02   1.29011599E+02   1.26910544E+02   1.29170589E+02   1.27606981E+02   1.29414270E+02
19527.7264737508   1.25924822E+02                -   1.29276901E+02   1.27052498E+02   1.29287675e+02   1.33873926E+02   1.24966100E+02   2.90147763E+00          126.962         0.829504   1.33868734E+02   1.29307473E+02   1.27148713E+02   1.29508371E+02   1.27887031E+02   1.29663018E+02
21944.1831932827   1.26225315E+02                -   1.29542324E+02   1.27341859E+02   1.29552819e+02   1.34296648E+02   1.29248976E+02   3.58128042E+00          127.248         0.831118   1.34309037E+02   1.29595095E+02   1.27379569E+02   1.29840284E+02   1.28159823E+02   1.29950702E+02
24659.6641277031   1.26518498E+02                -   1.29799255E+02   1.27623784E+02   1.29800296e+02   1.34712239E+02   1.37430155E+02   4.83084405E+00          127.528         0.832742   1.34746091E+02   1.29874414E+02   1.27603508E+02   1.30166554E+02   1.28425624E+02   1.30189128E+02
27711.1720010281   1.26804572E+02                -   1.30047937E+02   1.27898518E+02   1.30045289e+02   1.35121134E+02   1.51238518E+02   1.68974750E+01            127.8         0.834278   1.35177365E+02   1.30146505E+02   1.27820876E+02   1.30487472E+02   1.28684653E+02   1.30586500E+02
31140.2884359598   1.27083801E+02                -   1.30288799E+02   1.28166297E+02   1.30281353e+02   1.35523480E+02   1.60791530E+02   1.74821563E+01          128.065         0.836021   1.35602738E+02   1.30411360E+02   1.28031837E+02   1.30803455E+02   1.28937123E+02   1.30618145E+02
34993.7405692835   1.27356287E+02                -   1.30521780E+02   1.28427344E+02   1.30508214e+02   1.35919954E+02   1.60791884E+02   2.37965424E-02          128.324         0.837768   1.36022470E+02   1.30669276E+02   1.28237131E+02   1.31114293E+02   1.29183247E+02   1.32442442E+02
39324.0377830358   1.27621738E+02                -   1.30747009E+02   1.28681877E+02   1.30724940e+02   1.36310047E+02   1.54703025E+02   1.13479716E+01          128.576         0.839362   1.36436814E+02   1.30920400E+02   1.28436509E+02   1.31421630E+02   1.29423226E+02   1.34560522E+02
44190.1872279123   1.27881343E+02                -   1.30966092E+02   1.28930102E+02   1.30931067e+02   1.36695450E+02   1.60868268E+02   7.46238591E-01          128.822         0.841091   1.36846011E+02   1.31165203E+02   1.28629775E+02   1.31723897E+02   1.29657257E+02   1.30748954E+02
49658.4978890535   1.28134814E+02                -   1.31177027E+02   1.29172218E+02   1.31127363e+02   1.37074733E+02   1.60353616E+02   1.15822006E+00          129.062         0.842843   1.37250291E+02   1.31403744E+02   1.28822825E+02   1.32021557E+02   1.29885520E+02   1.39351849E+02
55803.4841508779   1.28382329E+02                -   1.31384372E+02   1.29408417E+02   1.31316372e+02   1.37444337E+02   1.60790435E+02   1.30140056E+01          129.296         0.844531   1.37649896E+02   1.31636445E+02   1.29006857E+02   1.32312561E+02   1.30108201E+02   1.33163815E+02
62708.8811734623   1.28624051E+02                -   1.31581578E+02   1.29638882E+02   1.31488060e+02   1.37813779E+02   1.56131148E+02   2.78985354E+01          129.524         0.846289   1.38045025E+02   1.31863498E+02   1.29189493E+02   1.32605789E+02   1.30325469E+02   1.53660347E+02
70468.7859165787   1.28860147E+02                -   1.31782100E+02   1.29863790E+02   1.31683426e+02   1.38180614E+02   2.05471004E+02   3.72184893E+02          129.747         0.848036   1.38435914E+02   1.32085162E+02   1.29348126E+02   1.32884302E+02   1.30537489E+02   1.50188679E+02
79188.9393596469   1.29090778E+02                -   1.31982547E+02   1.30083309E+02   1.32375036e+02   1.38536358E+02   1.59124229E+02   5.00243318E+01          129.964         0.849829   1.38822766E+02   1.32301722E+02   1.29594718E+02   1.33181644E+02   1.30744419E+02   1.68248176E+02
88988.1673898758   1.29316093E+02                -   1.32180838E+02   1.30297603E+02   1.32608826e+02   1.38902476E+02   1.55089927E+02   1.26165259E+02          130.177         0.851517   1.39205834E+02   1.32513230E+02   1.29787996E+02   1.33415493E+02   1.30946413E+02   1.23968741E+02
99999.9999929771   1.29536243E+02                -   1.32290515E+02   1.30506828E+02   1.32376123e+02   1.39281579E+02   1.80206180E+02   2.17282382E+02          130.384         0.853309   1.39585453E+02   1.32720180E+02   1.29795165E+02   1.33710561E+02   1.31143617E+02   4.13836334E+01
